"User_ID","Pages_Viewed","Time_Spent_Minutes","Conversion"
522,314,907,"Yes"
181,307,920,"No"
49,290,897,"No"
39,84,584,"Yes"
709,160,739,"No"
288,120,910,"Yes"
136,88,925,"No"
555,422,856,"Yes"
764,324,682,"Yes"
748,308,468,"Yes"
883,469,308,"Yes"
762,242,484,"Yes"
321,462,56,"Yes"
921,12,905,"Yes"
505,129,959,"No"
491,231,268,"No"
409,134,809,"No"
182,169,319,"No"
104,306,917,"Yes"
541,82,324,"No"
679,336,139,"Yes"
631,295,550,"Yes"
672,442,259,"No"
370,51,389,"No"
666,386,326,"No"
740,351,435,"Yes"
184,244,421,"Yes"
530,483,701,"No"
824,214,458,"No"
302,296,553,"No"
573,400,853,"No"
234,188,777,"No"
184,133,202,"No"
714,465,725,"No"
131,435,406,"Yes"
247,290,735,"No"
883,441,659,"Yes"
432,48,297,"No"
566,263,317,"Yes"
388,365,849,"No"
5,490,156,"No"
109,135,792,"Yes"
529,392,503,"No"
476,331,547,"No"
287,314,619,"No"
104,469,207,"Yes"
367,259,725,"Yes"
190,487,799,"Yes"
138,282,48,"Yes"
239,64,768,"Yes"
318,96,490,"No"
691,121,328,"No"
570,82,979,"Yes"
8,172,408,"Yes"
789,13,245,"Yes"
59,80,514,"Yes"
384,125,572,"No"
758,225,660,"No"
786,230,109,"Yes"
594,138,66,"Yes"
79,173,213,"No"
974,443,639,"No"
492,289,893,"No"
909,308,376,"No"
502,397,342,"No"
151,253,37,"Yes"
685,380,82,"No"
82,469,783,"Yes"
222,73,272,"No"
591,168,231,"Yes"
613,490,709,"No"
493,205,708,"Yes"
392,425,368,"No"
505,130,830,"No"
856,211,120,"Yes"
486,28,893,"Yes"
591,175,578,"No"
555,164,797,"Yes"
593,138,273,"No"
301,1,452,"No"
49,9,904,"Yes"
464,123,333,"No"
195,451,83,"Yes"
332,346,519,"No"
134,203,464,"Yes"
408,421,550,"Yes"
962,97,795,"Yes"
750,284,995,"No"
414,326,556,"Yes"
259,254,272,"Yes"
247,297,103,"Yes"
113,315,885,"Yes"
155,5,396,"No"
926,488,313,"No"
279,156,675,"Yes"
574,298,688,"No"
672,16,178,"No"
837,448,751,"Yes"
211,244,907,"Yes"
315,372,803,"Yes"
895,426,360,"No"
674,415,164,"No"
822,20,184,"No"
193,32,655,"Yes"
955,11,295,"Yes"
435,248,26,"Yes"
86,175,20,"No"
683,406,973,"Yes"
578,271,677,"Yes"
810,79,703,"No"
777,446,430,"Yes"
781,101,268,"No"
615,369,933,"No"
807,328,765,"No"
796,132,813,"No"
652,245,806,"No"
697,289,795,"Yes"
921,437,173,"No"
332,101,760,"Yes"
483,416,768,"Yes"
817,340,336,"No"
888,109,744,"Yes"
363,426,772,"Yes"
105,259,874,"No"
364,32,725,"No"
589,430,450,"No"
916,330,547,"Yes"
120,157,43,"Yes"
500,220,968,"No"
742,166,907,"No"
274,455,346,"No"
421,484,534,"No"
754,171,913,"No"
537,300,724,"Yes"
194,77,304,"Yes"
221,168,805,"Yes"
494,167,171,"Yes"
832,347,605,"No"
455,18,973,"No"
663,353,815,"No"
842,17,425,"Yes"
686,483,904,"Yes"
718,118,661,"No"
25,164,611,"No"
705,90,879,"No"
421,270,946,"Yes"
918,293,682,"No"
857,479,680,"No"
934,119,235,"Yes"
503,13,329,"Yes"
39,111,459,"Yes"
337,107,490,"No"
921,313,196,"No"
773,464,598,"Yes"
725,393,825,"No"
332,21,966,"No"
222,151,350,"No"
760,201,32,"Yes"
518,442,704,"Yes"
277,212,693,"Yes"
526,31,275,"No"
579,98,825,"Yes"
415,387,855,"Yes"
448,292,513,"Yes"
768,217,875,"No"
815,139,373,"Yes"
474,429,696,"No"
223,163,316,"No"
725,12,378,"No"
677,467,776,"Yes"
836,99,930,"No"
897,56,39,"Yes"
540,22,40,"No"
448,462,763,"Yes"
668,265,514,"No"
509,261,847,"No"
913,484,442,"Yes"
405,183,345,"Yes"
608,128,721,"Yes"
54,122,94,"Yes"
552,6,586,"Yes"
847,325,944,"Yes"
53,160,159,"No"
325,115,380,"Yes"
425,106,845,"Yes"
48,193,876,"Yes"
519,42,671,"No"
504,87,862,"No"
207,314,61,"Yes"
516,370,183,"No"
86,226,522,"Yes"
950,72,978,"No"
302,35,532,"No"
138,28,541,"Yes"
771,213,310,"No"
132,437,116,"Yes"
829,304,278,"Yes"
24,306,714,"Yes"
500,231,612,"Yes"
645,285,397,"Yes"
48,261,881,"Yes"
624,3,954,"No"
59,192,687,"Yes"
577,176,364,"Yes"
733,111,473,"Yes"
416,207,579,"No"
155,222,401,"Yes"
120,295,172,"No"
891,79,380,"Yes"
108,361,63,"Yes"
881,202,208,"Yes"
242,205,234,"No"
182,445,110,"No"
679,19,844,"Yes"
184,164,573,"No"
135,242,590,"Yes"
981,148,667,"Yes"
557,368,450,"Yes"
712,380,297,"No"
290,430,952,"Yes"
751,191,640,"No"
324,72,623,"Yes"
154,321,323,"Yes"
458,328,978,"No"
622,380,261,"No"
301,326,852,"Yes"
239,199,307,"Yes"
284,277,377,"No"
198,72,974,"No"
661,82,914,"No"
427,77,644,"Yes"
883,112,291,"No"
140,66,192,"Yes"
888,16,260,"No"
560,222,445,"No"
767,37,415,"Yes"
871,283,351,"Yes"
426,255,534,"No"
845,170,853,"Yes"
845,293,273,"Yes"
344,323,123,"No"
111,318,474,"Yes"
152,210,90,"Yes"
926,165,244,"No"
240,407,984,"Yes"
791,260,349,"No"
780,423,908,"Yes"
452,59,522,"No"
933,193,351,"Yes"
947,485,237,"No"
565,413,909,"No"
73,214,644,"No"
551,434,479,"Yes"
860,202,904,"Yes"
418,497,712,"No"
78,128,814,"Yes"
618,240,851,"Yes"
746,309,951,"Yes"
332,7,737,"Yes"
115,35,38,"No"
197,32,782,"Yes"
75,308,800,"Yes"
266,105,469,"Yes"
75,153,837,"No"
576,39,396,"Yes"
940,103,514,"Yes"
296,420,767,"No"
850,316,260,"Yes"
819,4,159,"No"
201,420,439,"No"
860,174,86,"No"
437,206,464,"Yes"
133,464,149,"Yes"
79,440,162,"No"
219,363,15,"No"
515,278,834,"Yes"
422,124,495,"Yes"
607,187,55,"No"
80,242,600,"Yes"
446,137,630,"No"
475,469,333,"Yes"
221,258,822,"Yes"
681,167,193,"Yes"
312,6,16,"No"
500,172,77,"No"
645,171,843,"No"
806,357,257,"Yes"
135,283,621,"No"
675,3,981,"Yes"
70,59,929,"Yes"
198,102,636,"Yes"
803,124,375,"No"
336,451,920,"Yes"
378,496,570,"Yes"
394,447,508,"No"
264,225,245,"Yes"
940,40,82,"No"
66,250,65,"No"
168,278,659,"No"
596,151,562,"No"
628,122,843,"Yes"
13,472,133,"No"
393,97,521,"No"
770,252,988,"No"
896,305,175,"Yes"
597,499,766,"Yes"
170,103,499,"Yes"
851,145,294,"No"
960,474,772,"No"
344,129,458,"No"
25,475,39,"Yes"
610,168,334,"Yes"
175,9,907,"No"
699,63,372,"No"
196,400,123,"No"
992,387,90,"No"
766,439,233,"No"
274,460,173,"Yes"
941,432,312,"Yes"
856,255,720,"No"
638,307,277,"No"
886,138,468,"No"
778,194,813,"Yes"
861,316,280,"Yes"
496,202,720,"No"
118,120,643,"No"
97,309,487,"No"
602,242,110,"No"
449,361,233,"Yes"
39,374,332,"Yes"
194,477,129,"Yes"
108,82,647,"No"
109,165,892,"No"
619,212,806,"Yes"
321,57,861,"No"
841,240,907,"No"
473,375,132,"No"
585,390,381,"No"
871,153,16,"No"
315,180,42,"No"
147,236,252,"No"
245,187,807,"No"
421,392,888,"No"
355,223,477,"Yes"
313,347,328,"Yes"
250,20,898,"No"
934,348,534,"No"
485,308,95,"Yes"
319,421,681,"Yes"
123,10,722,"No"
661,120,685,"Yes"
976,382,268,"Yes"
430,278,821,"Yes"
852,246,692,"No"
677,74,622,"Yes"
83,158,63,"Yes"
940,254,269,"Yes"
773,115,111,"No"
377,467,165,"Yes"
569,146,694,"No"
365,6,979,"Yes"
750,289,639,"Yes"
575,471,214,"No"
817,419,692,"Yes"
543,131,843,"No"
170,271,399,"Yes"
773,424,341,"Yes"
33,447,880,"Yes"
673,153,517,"Yes"
824,332,814,"Yes"
312,21,43,"No"
818,370,364,"Yes"
798,95,575,"Yes"
163,318,603,"Yes"
442,315,720,"Yes"
692,327,714,"No"
862,208,380,"No"
775,152,581,"Yes"
351,305,139,"No"
55,278,854,"No"
382,417,963,"Yes"
23,481,526,"No"
572,91,783,"No"
348,164,122,"Yes"
843,174,911,"No"
600,52,784,"Yes"
756,229,455,"No"
568,129,592,"Yes"
928,26,107,"No"
756,35,804,"Yes"
51,329,899,"No"
673,250,869,"Yes"
912,224,691,"Yes"
305,490,574,"Yes"
561,485,687,"Yes"
360,47,562,"No"
820,125,169,"Yes"
738,427,655,"Yes"
683,222,417,"No"
449,9,440,"No"
284,228,59,"No"
395,77,724,"Yes"
303,491,300,"No"
127,402,825,"Yes"
187,133,521,"No"
301,194,181,"Yes"
402,423,856,"No"
113,287,787,"No"
178,94,397,"No"
609,178,378,"No"
550,253,837,"No"
726,98,186,"Yes"
828,458,645,"No"
253,359,841,"Yes"
969,30,634,"No"
759,105,509,"No"
978,50,544,"No"
717,56,447,"Yes"
615,223,949,"No"
950,220,721,"No"
697,5,341,"Yes"
63,296,985,"No"
760,216,737,"No"
933,151,55,"Yes"
805,62,326,"No"
980,169,616,"Yes"
638,297,577,"Yes"
790,415,873,"No"
491,298,893,"Yes"
46,352,899,"Yes"
2,191,299,"No"
249,289,95,"No"
80,242,197,"No"
132,348,827,"No"
685,216,172,"No"
246,359,170,"No"
555,15,629,"No"
859,206,582,"Yes"
661,175,126,"No"
464,336,459,"No"
313,411,601,"Yes"
332,324,751,"Yes"
662,63,453,"Yes"
839,437,667,"Yes"
165,406,473,"Yes"
289,94,164,"No"
382,499,170,"Yes"
496,345,625,"No"
890,403,963,"No"
394,387,463,"No"
759,237,4,"Yes"
856,302,45,"No"
352,134,302,"Yes"
296,106,933,"No"
214,418,721,"No"
295,130,950,"No"
684,29,29,"Yes"
841,52,929,"No"
347,130,18,"Yes"
74,13,386,"Yes"
236,249,678,"Yes"
750,18,842,"No"
966,92,616,"No"
254,321,708,"No"
214,467,615,"No"
299,377,75,"No"
286,76,247,"No"
102,200,61,"Yes"
66,468,555,"Yes"
635,200,228,"Yes"
390,85,465,"No"
850,316,399,"No"
482,62,592,"Yes"
131,423,584,"No"
80,190,710,"No"
944,427,851,"No"
101,255,24,"No"
409,404,711,"No"
533,372,138,"No"
610,163,254,"Yes"
615,319,686,"Yes"
920,101,397,"Yes"
101,186,207,"No"
903,131,150,"Yes"
960,198,959,"No"
952,490,777,"Yes"
55,308,668,"No"
698,247,125,"Yes"
822,334,523,"No"
370,18,26,"No"
516,377,978,"Yes"
406,414,70,"No"
968,73,436,"Yes"
319,333,140,"No"
579,427,680,"Yes"
565,135,679,"No"
9,258,725,"Yes"
158,325,643,"No"
156,314,891,"No"
828,318,564,"No"
55,187,407,"Yes"
932,480,559,"Yes"
129,433,538,"No"
442,451,397,"No"
884,140,983,"No"
950,82,710,"Yes"
619,264,818,"No"
862,157,51,"No"
781,442,571,"No"
9,45,762,"Yes"
613,448,9,"No"
584,488,441,"No"
303,442,736,"No"
377,298,588,"No"
313,262,639,"No"
118,450,643,"No"
637,20,161,"Yes"
206,130,134,"Yes"
446,495,917,"No"
731,128,460,"Yes"
409,167,834,"Yes"
28,93,527,"No"
477,388,667,"Yes"
785,341,802,"Yes"
692,34,343,"Yes"
97,52,132,"Yes"
650,483,853,"No"
561,299,206,"Yes"
594,474,13,"No"
561,271,274,"No"
651,208,379,"No"
121,154,61,"No"
569,191,376,"No"
676,370,899,"No"
392,203,391,"No"
720,23,516,"Yes"
519,317,708,"Yes"
408,470,372,"Yes"
129,215,490,"No"
568,453,746,"No"
621,434,845,"No"
462,410,811,"Yes"
705,429,330,"No"
627,478,40,"Yes"
688,307,995,"Yes"
154,470,245,"No"
380,465,894,"No"
40,94,720,"No"
545,309,281,"No"
775,124,405,"No"
149,134,835,"No"
59,200,852,"Yes"
55,75,991,"Yes"
782,287,822,"Yes"
219,247,752,"Yes"
186,260,353,"No"
887,43,523,"No"
722,198,346,"Yes"
878,454,10,"Yes"
373,223,426,"Yes"
512,278,403,"Yes"
799,197,868,"Yes"
324,143,886,"No"
482,84,555,"Yes"
14,483,841,"Yes"
643,324,489,"Yes"
268,489,886,"Yes"
3,372,660,"No"
701,434,930,"Yes"
56,104,516,"No"
891,284,154,"No"
508,142,545,"Yes"
341,281,172,"Yes"
493,194,533,"Yes"
115,166,862,"No"
146,89,379,"Yes"
643,98,600,"No"
772,425,501,"Yes"
680,209,238,"No"
811,324,471,"Yes"
288,174,229,"Yes"
919,93,571,"Yes"
447,231,302,"Yes"
597,422,496,"No"
74,490,855,"No"
444,59,313,"Yes"
785,393,324,"Yes"
424,365,187,"No"
279,353,671,"Yes"
950,422,773,"No"
59,216,594,"No"
874,374,873,"Yes"
591,320,921,"No"
99,200,609,"Yes"
231,418,709,"No"
444,251,176,"No"
688,98,436,"Yes"
358,489,514,"Yes"
789,417,859,"No"
456,12,880,"Yes"
937,257,426,"No"
395,390,601,"Yes"
489,348,2,"Yes"
110,388,717,"No"
284,478,368,"No"
434,324,991,"Yes"
556,405,824,"Yes"
746,249,892,"Yes"
814,449,976,"No"
886,240,125,"Yes"
591,291,540,"Yes"
708,60,298,"No"
372,219,211,"No"
279,408,961,"Yes"
286,341,447,"Yes"
440,170,347,"No"
520,448,311,"Yes"
737,316,684,"No"
441,385,218,"No"
941,201,165,"Yes"
755,320,359,"No"
646,332,763,"Yes"
694,233,465,"Yes"
342,349,429,"No"
343,74,3,"Yes"
208,452,64,"No"
50,146,763,"No"
992,204,931,"No"
550,115,504,"Yes"
274,140,527,"No"
478,65,58,"No"
679,95,171,"No"
992,62,25,"Yes"
403,281,349,"No"
396,408,967,"Yes"
421,192,21,"Yes"
228,478,697,"Yes"
269,428,185,"Yes"
624,314,475,"No"
47,47,274,"No"
537,57,746,"Yes"
355,292,524,"Yes"
299,110,935,"No"
766,168,31,"No"
810,249,654,"Yes"
186,434,141,"No"
22,307,319,"Yes"
668,298,744,"No"
927,249,15,"No"
457,463,882,"Yes"
928,175,778,"Yes"
741,139,733,"Yes"
820,358,628,"No"
396,446,79,"No"
962,488,551,"No"
582,2,196,"No"
87,408,432,"No"
736,294,444,"Yes"
935,140,579,"No"
163,278,331,"Yes"
512,353,596,"No"
1000,285,240,"No"
246,70,604,"Yes"
534,210,859,"No"
512,369,693,"Yes"
164,441,164,"No"
23,258,970,"No"
475,463,189,"Yes"
657,232,496,"Yes"
187,217,891,"Yes"
967,315,884,"Yes"
953,438,558,"Yes"
429,424,655,"No"
89,144,18,"Yes"
28,69,949,"Yes"
399,9,83,"No"
788,215,426,"No"
976,360,197,"Yes"
522,375,865,"No"
408,437,687,"Yes"
778,137,588,"No"
627,23,252,"No"
331,130,589,"Yes"
599,389,587,"Yes"
656,418,705,"No"
649,15,699,"No"
416,221,789,"No"
383,283,998,"Yes"
89,466,194,"No"
194,189,391,"No"
451,269,149,"Yes"
88,293,572,"No"
157,332,719,"Yes"
914,421,284,"Yes"
608,46,774,"No"
291,255,909,"No"
414,391,465,"Yes"
491,316,476,"Yes"
994,20,100,"No"
953,201,174,"Yes"
298,215,974,"Yes"
37,404,263,"No"
170,44,965,"Yes"
451,374,142,"Yes"
388,345,717,"No"
966,182,714,"No"
159,449,923,"No"
861,309,390,"Yes"
263,481,625,"No"
878,420,611,"Yes"
46,331,243,"Yes"
13,255,212,"Yes"
356,430,290,"No"
187,405,566,"Yes"
229,349,111,"Yes"
52,135,506,"No"
966,91,594,"No"
226,378,586,"No"
185,22,593,"Yes"
387,292,114,"No"
729,207,147,"Yes"
914,400,807,"No"
474,368,240,"No"
583,287,471,"Yes"
943,84,163,"No"
83,85,953,"No"
280,127,664,"Yes"
267,4,555,"Yes"
735,43,595,"Yes"
240,321,474,"No"
121,412,244,"Yes"
720,148,94,"Yes"
521,282,72,"No"
703,15,902,"Yes"
398,304,949,"Yes"
756,468,717,"No"
713,495,344,"Yes"
75,242,208,"Yes"
867,8,314,"Yes"
261,194,172,"No"
634,375,887,"No"
55,175,767,"No"
963,77,522,"No"
711,124,290,"Yes"
345,37,405,"Yes"
374,343,79,"Yes"
653,450,475,"Yes"
535,112,343,"Yes"
203,29,561,"Yes"
225,397,347,"No"
872,272,359,"No"
181,117,862,"Yes"
610,413,360,"No"
913,100,669,"Yes"
53,369,327,"Yes"
267,49,565,"Yes"
271,98,432,"No"
623,421,453,"No"
955,491,147,"Yes"
944,134,366,"No"
818,475,648,"No"
1,154,581,"No"
306,9,106,"Yes"
908,246,57,"Yes"
555,102,270,"Yes"
570,105,645,"Yes"
340,304,399,"Yes"
353,34,94,"No"
1,406,764,"No"
364,159,888,"Yes"
602,9,717,"Yes"
558,13,396,"Yes"
537,2,881,"Yes"
452,335,281,"No"
957,258,403,"Yes"
75,480,339,"No"
952,4,924,"Yes"
568,497,154,"No"
93,235,771,"No"
678,412,468,"No"
761,183,231,"No"
538,208,500,"Yes"
4,391,742,"Yes"
329,442,505,"Yes"
449,455,612,"Yes"
333,46,928,"No"
796,114,666,"No"
572,465,188,"Yes"
161,175,936,"No"
191,460,251,"Yes"
231,51,759,"Yes"
19,499,378,"No"
955,431,605,"Yes"
306,198,87,"Yes"
247,479,2,"No"
887,199,526,"No"
674,10,836,"No"
236,147,881,"Yes"
99,408,209,"Yes"
627,325,266,"No"
766,429,687,"No"
175,372,643,"No"
619,36,748,"No"
192,500,76,"Yes"
731,474,805,"Yes"
542,498,99,"No"
665,202,14,"No"
471,12,760,"Yes"
265,358,625,"No"
198,330,724,"No"
147,327,782,"Yes"
1000,39,547,"No"
356,495,727,"Yes"
508,210,259,"Yes"
214,460,789,"No"
617,340,642,"No"
490,331,964,"Yes"
417,356,477,"No"
960,194,710,"Yes"
189,462,510,"No"
263,394,98,"No"
8,194,214,"No"
523,77,44,"Yes"
1000,363,484,"Yes"
281,440,863,"No"
738,445,904,"No"
330,117,505,"Yes"
178,81,854,"Yes"
225,116,743,"No"
844,31,715,"Yes"
475,191,642,"Yes"
338,140,409,"No"
85,91,158,"Yes"
706,37,138,"No"
583,440,680,"Yes"
1,408,912,"No"
494,52,57,"No"
328,469,366,"No"
395,284,945,"Yes"
596,345,824,"No"
780,70,629,"No"
145,451,535,"Yes"
585,339,218,"Yes"
513,190,53,"No"
795,177,143,"No"
423,367,908,"Yes"
701,214,513,"Yes"
591,320,787,"No"
945,256,475,"No"
171,253,805,"Yes"
372,61,486,"No"
220,24,35,"No"
988,496,19,"Yes"
110,67,359,"Yes"
847,117,543,"Yes"
622,44,281,"Yes"
93,45,989,"No"
407,241,305,"No"
565,323,794,"No"
359,204,923,"No"
95,216,936,"No"
850,110,902,"No"
641,431,606,"Yes"
496,199,385,"Yes"
297,425,409,"No"
33,309,489,"Yes"
581,113,486,"No"
465,311,512,"Yes"
400,347,604,"Yes"
971,274,283,"No"
413,273,572,"No"
774,309,511,"Yes"
852,383,858,"Yes"
514,492,431,"No"
871,228,326,"No"
933,489,404,"Yes"
630,150,181,"No"
141,359,959,"No"
209,64,22,"No"
952,201,337,"No"
295,462,479,"Yes"
130,326,893,"Yes"
122,258,66,"No"
891,268,127,"No"
545,256,864,"No"
500,309,175,"No"
38,441,159,"Yes"
701,10,425,"No"
22,153,500,"Yes"
55,17,567,"No"
912,273,517,"No"
420,376,288,"No"
929,461,243,"No"
207,217,756,"No"
860,323,248,"Yes"
415,237,341,"No"
249,448,238,"Yes"
811,327,320,"No"
899,104,88,"No"
122,75,898,"Yes"
611,412,831,"Yes"
438,223,343,"Yes"
338,58,254,"Yes"
688,139,196,"Yes"
328,237,215,"No"
992,380,1000,"Yes"
721,65,532,"Yes"
759,252,182,"No"
756,41,366,"Yes"
409,232,87,"No"
303,491,188,"Yes"
125,206,144,"Yes"
847,305,341,"Yes"
443,336,878,"No"
669,435,512,"No"
398,219,408,"Yes"
972,442,182,"No"
5,63,501,"No"
756,351,33,"Yes"
65,357,379,"Yes"
889,392,1,"Yes"
377,241,955,"No"
743,316,251,"No"
600,428,777,"No"
207,47,344,"No"
650,101,603,"No"
529,42,532,"Yes"
137,92,8,"Yes"
480,291,82,"No"
603,195,742,"Yes"
497,423,353,"No"
272,467,782,"Yes"
509,440,619,"Yes"
965,179,784,"Yes"
722,146,313,"Yes"
391,158,830,"No"
27,335,491,"Yes"
120,350,699,"Yes"
61,326,248,"No"
854,185,160,"Yes"
541,57,617,"No"
635,365,11,"No"
851,268,267,"Yes"
313,355,462,"Yes"
676,401,48,"Yes"
518,289,50,"Yes"
898,276,122,"Yes"
234,51,978,"No"
202,15,747,"Yes"
760,68,960,"No"
68,223,848,"No"
800,280,7,"No"
572,222,743,"No"
268,439,137,"Yes"
961,268,577,"Yes"
98,275,501,"No"
734,418,150,"No"
810,330,974,"Yes"
173,201,392,"No"
158,124,199,"No"
353,67,21,"No"
11,359,554,"Yes"
746,386,264,"Yes"
428,445,940,"Yes"
803,42,929,"No"
543,352,287,"Yes"
259,321,773,"Yes"
704,450,938,"No"
392,38,913,"No"
543,420,461,"Yes"
859,54,2,"No"
91,379,202,"Yes"
541,408,981,"Yes"
903,167,975,"Yes"
447,234,378,"No"
713,499,598,"No"
538,197,594,"No"
343,358,294,"No"
82,36,313,"Yes"
25,20,71,"Yes"
331,379,244,"No"
457,185,355,"No"
305,96,749,"No"
424,171,902,"Yes"
445,151,813,"No"
922,499,590,"Yes"
603,258,611,"No"
751,264,537,"No"
989,456,985,"Yes"
90,339,238,"No"
889,124,569,"No"
217,284,979,"No"
526,125,218,"No"
362,8,498,"No"
314,85,82,"Yes"
552,321,881,"Yes"
646,230,864,"No"
705,277,353,"Yes"
26,389,426,"Yes"
193,416,524,"Yes"
511,250,776,"Yes"
803,492,562,"Yes"
190,9,537,"No"
807,247,14,"Yes"
769,293,403,"Yes"
658,440,303,"No"
781,101,369,"No"
897,407,49,"Yes"
748,17,188,"Yes"
581,25,875,"No"
108,289,109,"Yes"
338,433,761,"Yes"
836,411,669,"Yes"
576,485,430,"Yes"
250,5,828,"Yes"
388,394,996,"Yes"
836,28,818,"No"
801,33,875,"Yes"
858,234,234,"Yes"
223,120,620,"No"
63,152,913,"No"
672,332,861,"Yes"
512,89,575,"Yes"
561,234,505,"Yes"
507,496,247,"No"
575,239,198,"No"
279,200,290,"Yes"
57,39,225,"No"
392,309,707,"Yes"
231,419,41,"No"
4,299,867,"No"
360,241,724,"Yes"
928,180,8,"No"
875,365,21,"Yes"
348,189,109,"No"
477,495,990,"No"
860,4,260,"Yes"
786,220,733,"No"
706,110,683,"Yes"
582,418,562,"No"
904,191,28,"No"
543,230,424,"Yes"
89,160,727,"Yes"
137,2,792,"Yes"
454,432,86,"No"
658,312,938,"Yes"
197,85,196,"No"
908,212,932,"Yes"
615,369,241,"Yes"
361,358,261,"No"
254,53,410,"Yes"
117,332,397,"No"
889,203,378,"Yes"
945,243,127,"No"
78,157,875,"No"
74,369,939,"Yes"
62,222,44,"No"
187,91,135,"Yes"
37,396,831,"No"
648,275,511,"No"
605,45,582,"Yes"
434,342,267,"Yes"
300,444,221,"No"
502,33,853,"Yes"
131,480,85,"Yes"
256,304,395,"No"
64,224,947,"Yes"
385,264,472,"No"
701,284,838,"Yes"
709,407,734,"No"
160,318,922,"Yes"
646,20,93,"No"
836,107,470,"No"
762,483,781,"No"
432,167,918,"No"
129,395,451,"Yes"
831,371,924,"Yes"
746,347,698,"No"
277,489,350,"Yes"
455,326,520,"Yes"
12,489,284,"Yes"
132,239,173,"No"
794,214,216,"No"
753,118,429,"Yes"
214,367,109,"Yes"
492,301,33,"No"
891,233,346,"No"
561,387,649,"Yes"
522,177,126,"Yes"
582,169,704,"Yes"
110,180,179,"No"
445,128,635,"Yes"
221,2,142,"Yes"
683,134,764,"No"
296,169,520,"No"
317,420,952,"No"
669,34,331,"No"
945,237,831,"Yes"
168,271,922,"No"
421,370,142,"No"
204,22,953,"No"
811,480,589,"Yes"
856,27,56,"No"
81,51,263,"No"
386,332,645,"Yes"
437,325,284,"No"
663,78,974,"Yes"
325,198,989,"No"
174,76,728,"No"
70,52,517,"No"
142,424,112,"No"
854,27,929,"Yes"
608,206,252,"No"
795,198,42,"Yes"
836,326,575,"Yes"
608,472,224,"No"
878,211,229,"Yes"
360,198,466,"No"
212,464,69,"No"
336,158,838,"Yes"
490,298,445,"No"
792,14,280,"Yes"
459,433,513,"Yes"
166,359,989,"Yes"
979,271,49,"Yes"
894,435,577,"No"
462,246,708,"Yes"
862,103,348,"No"
794,331,428,"Yes"
497,237,565,"Yes"
797,237,157,"No"
262,194,301,"No"
132,234,306,"No"
795,72,523,"No"
428,463,108,"No"
943,57,563,"No"
257,444,132,"Yes"
909,489,955,"Yes"
215,497,466,"No"
569,382,447,"No"
543,399,458,"No"
322,174,436,"No"
328,148,416,"No"
71,172,317,"Yes"
822,103,133,"No"
248,21,729,"No"
694,150,786,"No"
467,351,649,"Yes"
292,353,551,"Yes"
564,174,386,"Yes"
131,285,695,"No"
892,306,329,"Yes"
368,356,847,"Yes"
955,9,178,"Yes"
249,407,976,"No"
94,64,847,"No"
802,202,617,"No"
903,486,207,"Yes"
132,499,143,"No"
581,83,548,"No"
723,180,124,"No"
332,33,405,"No"
441,460,932,"No"
721,209,321,"Yes"
804,3,187,"Yes"
314,460,548,"Yes"
741,57,227,"No"
9,448,71,"No"
95,210,537,"No"
172,35,541,"Yes"
257,135,480,"No"
631,204,21,"Yes"
384,352,52,"Yes"
953,341,164,"No"
15,194,923,"Yes"
70,351,477,"No"
618,405,435,"No"
433,342,656,"No"
792,466,205,"Yes"
832,56,798,"Yes"
794,45,908,"Yes"
202,449,279,"Yes"
500,14,256,"No"
347,451,928,"No"
90,441,143,"Yes"
124,268,215,"No"
40,439,83,"No"
183,214,604,"Yes"
993,359,912,"Yes"
317,133,825,"Yes"
830,315,915,"Yes"
688,92,107,"No"
21,166,805,"No"
809,162,766,"Yes"
86,431,525,"Yes"
133,118,438,"Yes"
259,123,349,"No"
683,346,108,"No"
638,66,621,"No"
787,129,481,"No"
391,437,664,"No"
202,34,533,"No"
46,250,927,"No"
6,101,873,"No"
60,30,673,"No"
775,188,613,"Yes"
32,458,626,"No"
781,126,617,"No"
1000,373,237,"No"
705,474,394,"No"
634,450,243,"Yes"
114,7,734,"No"
398,428,207,"No"
959,376,510,"No"
529,497,386,"Yes"
120,270,544,"No"
765,447,509,"Yes"
467,492,719,"Yes"
91,89,851,"Yes"
786,33,693,"No"
848,279,769,"Yes"
817,129,720,"Yes"
693,28,610,"Yes"
374,15,792,"Yes"
557,349,585,"No"
976,164,254,"Yes"
906,418,176,"No"
431,334,187,"Yes"
848,325,965,"Yes"
607,416,197,"Yes"
223,247,831,"No"
602,89,217,"Yes"
57,442,94,"No"
850,420,848,"Yes"
693,65,722,"Yes"
750,105,674,"Yes"
180,129,638,"Yes"
775,165,358,"No"
9,167,277,"Yes"
918,475,870,"Yes"
211,281,447,"No"
405,202,536,"Yes"
402,148,52,"Yes"
240,418,967,"No"
291,407,320,"Yes"
847,470,807,"No"
31,284,345,"Yes"
488,233,947,"No"
307,66,905,"No"
949,125,454,"Yes"
33,237,676,"Yes"
122,452,766,"Yes"
782,269,857,"Yes"
409,204,70,"Yes"
582,346,912,"Yes"
820,23,171,"Yes"
46,31,640,"Yes"
51,215,192,"No"
568,181,781,"Yes"
503,120,708,"No"
862,355,356,"Yes"
159,447,282,"No"
923,386,661,"No"
203,385,558,"Yes"
757,140,6,"No"
97,486,305,"Yes"
561,231,133,"Yes"
945,182,882,"No"
183,345,143,"Yes"
899,417,850,"Yes"
